,date,link,home,away,away_ML,home_ML,away_open,home_open
268,20151202,/betting-odds/nba-basketball/2882728/odds/,Charlotte,Golden State,-190,+165,-9,+9
269,20151202,/betting-odds/nba-basketball/2882730/odds/,Detroit,Phoenix,+140,-160,+4,-4
270,20151202,/betting-odds/nba-basketball/2882731/odds/,New York,Philadelphia,-120,+100,+8½,-8½
271,20151202,/betting-odds/nba-basketball/2882734/odds/,Chicago,Denver,+210,-250,+9½,-9½
272,20151202,/betting-odds/nba-basketball/2882733/odds/,Houston,New Orleans,+155,-175,+4,-4
273,20151202,/betting-odds/nba-basketball/2882732/odds/,Atlanta,Toronto,-160,+140,+3,-3
274,20151202,/betting-odds/nba-basketball/2882735/odds/,San Antonio,Milwaukee,+175,-210,+12,-12
275,20151202,/betting-odds/nba-basketball/2882736/odds/,L.A. Clippers,Indiana,-165,+145,+3,-3
276,20151203,/betting-odds/nba-basketball/2882737/odds/,Miami,Oklahoma City,-185,+160,-2,+2
277,20151203,/betting-odds/nba-basketball/2882738/odds/,Toronto,Denver,+525,-750,+10,-10
278,20151203,/betting-odds/nba-basketball/2882739/odds/,Utah,Orlando,+110,-130,+4,-4
279,20151203,/betting-odds/nba-basketball/2882740/odds/,Memphis,San Antonio,+125,-145,-2½,+2½
280,20151203,/betting-odds/nba-basketball/2882742/odds/,Sacramento,Boston,+165,-190,-2,+2
281,20151203,/betting-odds/nba-basketball/2882741/odds/,Portland,Indiana,-130,+110,-2,+2
282,20151204,/betting-odds/nba-basketball/2882743/odds/,New York,Brooklyn,-,-,+3½,-3½
283,20151204,/betting-odds/nba-basketball/2882744/odds/,Washington,Phoenix,+110,-130,-,-110
284,20151204,/betting-odds/nba-basketball/2882745/odds/,Detroit,Milwaukee,-120,+100,+6½,-6½
285,20151204,/betting-odds/nba-basketball/2882746/odds/,Atlanta,L.A. Lakers,+135,-155,-,-110
286,20151204,/betting-odds/nba-basketball/2882747/odds/,Dallas,Houston,+160,-185,+5½,-5½
287,20151204,/betting-odds/nba-basketball/2882748/odds/,New Orleans,Cleveland,-200,+170,-5,+5
288,20151205,/betting-odds/nba-basketball/2882749/odds/,Philadelphia,Denver,-200,+170,-2½,+2½
289,20151205,/betting-odds/nba-basketball/2882750/odds/,Toronto,Golden State,-130,+110,-7,+7
290,20151205,/betting-odds/nba-basketball/2882751/odds/,Miami,Cleveland,-175,+155,+2½,-2½
291,20151205,/betting-odds/nba-basketball/2882752/odds/,Minnesota,Portland,-200,+170,+2,-2
292,20151205,/betting-odds/nba-basketball/2882753/odds/,Houston,Sacramento,+115,-135,+3,-3
293,20151205,/betting-odds/nba-basketball/2882754/odds/,Chicago,Charlotte,+190,-230,+5½,-5½
294,20151205,/betting-odds/nba-basketball/2882755/odds/,Milwaukee,New York,-150,+130,-1½,+1½
295,20151205,/betting-odds/nba-basketball/2882756/odds/,San Antonio,Boston,+140,-160,+8½,-8½
296,20151205,/betting-odds/nba-basketball/2882757/odds/,Utah,Indiana,-160,+140,-1½,+1½
297,20151205,/betting-odds/nba-basketball/2882758/odds/,L.A. Clippers,Orlando,-,-,+2½,-2½
298,20151206,/betting-odds/nba-basketball/2882759/odds/,Memphis,Phoenix,+155,-175,+5½,-5½
299,20151206,/betting-odds/nba-basketball/2882761/odds/,Detroit,L.A. Lakers,-120,+100,+9,-9
300,20151206,/betting-odds/nba-basketball/2882760/odds/,Brooklyn,Golden State,-400,+325,-10,+10
301,20151206,/betting-odds/nba-basketball/2882762/odds/,Washington,Dallas,-150,+130,-2,+2
302,20151206,/betting-odds/nba-basketball/2882763/odds/,Oklahoma City,Sacramento,+300,-360,+11,-11
303,20151207,/betting-odds/nba-basketball/2882765/odds/,Charlotte,Detroit,-160,+140,+3½,-3½
304,20151207,/betting-odds/nba-basketball/2882764/odds/,Philadelphia,San Antonio,+155,-175,-13½,+13½
305,20151207,/betting-odds/nba-basketball/2882766/odds/,New York,Dallas,+175,-210,-2,+2
306,20151207,/betting-odds/nba-basketball/2882768/odds/,Toronto,L.A. Lakers,+205,-245,+13,-13
307,20151207,/betting-odds/nba-basketball/2882767/odds/,Miami,Washington,+325,-400,-1,+1
308,20151207,/betting-odds/nba-basketball/2882769/odds/,New Orleans,Boston,+145,-165,+1,-1
309,20151207,/betting-odds/nba-basketball/2882770/odds/,Chicago,Phoenix,+240,-280,+6,-6
310,20151207,/betting-odds/nba-basketball/2882771/odds/,Milwaukee,Portland,-220,+180,PK,PK
311,20151207,/betting-odds/nba-basketball/2882772/odds/,Minnesota,L.A. Clippers,-185,+160,-1,+1
312,20151208,/betting-odds/nba-basketball/2882773/odds/,Indiana,Golden State,+130,-150,-5½,+5½
313,20151208,/betting-odds/nba-basketball/2882774/odds/,Cleveland,Portland,+475,-650,+9,-9
314,20151208,/betting-odds/nba-basketball/2882775/odds/,Brooklyn,Houston,-345,+285,-4,+4
315,20151208,/betting-odds/nba-basketball/2882776/odds/,Memphis,Oklahoma City,+130,-150,-2½,+2½
316,20151208,/betting-odds/nba-basketball/2882777/odds/,Denver,Orlando,-200,+170,-3½,+3½
317,20151208,/betting-odds/nba-basketball/2882778/odds/,Sacramento,Utah,-120,+100,+2,-2
318,20151209,/betting-odds/nba-basketball/2882781/odds/,Charlotte,Miami,-290,+245,-1½,+1½
319,20151209,/betting-odds/nba-basketball/2882779/odds/,Boston,Chicago,+160,-185,+3,-3
320,20151209,/betting-odds/nba-basketball/2882780/odds/,Washington,Houston,+220,-260,+3,-3
321,20151209,/betting-odds/nba-basketball/2882782/odds/,Toronto,San Antonio,-320,+260,-5,+5
322,20151209,/betting-odds/nba-basketball/2882783/odds/,Detroit,Memphis,+110,-130,+4,-4
323,20151209,/betting-odds/nba-basketball/2882784/odds/,Minnesota,L.A. Lakers,+200,-240,+6½,-6½
324,20151209,/betting-odds/nba-basketball/2882785/odds/,Milwaukee,L.A. Clippers,-225,+185,-5½,+5½
325,20151209,/betting-odds/nba-basketball/2882786/odds/,Phoenix,Orlando,+155,-175,+4,-4
326,20151209,/betting-odds/nba-basketball/2882787/odds/,Utah,New York,-300,+250,+3,-3
327,20151209,/betting-odds/nba-basketball/2882788/odds/,Dallas,Atlanta,-,-,+2,-2
328,20151210,/betting-odds/nba-basketball/2882789/odds/,Brooklyn,Philadelphia,+110,-130,+7,-7
329,20151210,/betting-odds/nba-basketball/2882790/odds/,Oklahoma City,Atlanta,+100,-120,+7½,-7½
330,20151210,/betting-odds/nba-basketball/2882791/odds/,Chicago,L.A. Clippers,-200,+170,PK,PK
331,20151210,/betting-odds/nba-basketball/2882792/odds/,Sacramento,New York,+115,-135,+6,-6
332,20151211,/betting-odds/nba-basketball/2882794/odds/,Philadelphia,Detroit,-135,+115,-8,+8
333,20151211,/betting-odds/nba-basketball/2882795/odds/,Indiana,Miami,+155,-175,+4½,-4½
334,20151211,/betting-odds/nba-basketball/2882793/odds/,Orlando,Cleveland,+160,-185,-3,+3
335,20151211,/betting-odds/nba-basketball/2882796/odds/,Boston,Golden State,-150,+130,-6,+6
336,20151211,/betting-odds/nba-basketball/2882797/odds/,Toronto,Milwaukee,-115,-105,+7½,-7½
337,20151211,/betting-odds/nba-basketball/2882798/odds/,New Orleans,Washington,+135,-155,+3,-3
338,20151211,/betting-odds/nba-basketball/2882799/odds/,Memphis,Charlotte,+135,-155,+3½,-3½
339,20151211,/betting-odds/nba-basketball/2882801/odds/,Utah,Oklahoma City,+100,-120,-3½,+3½
340,20151211,/betting-odds/nba-basketball/2882800/odds/,Denver,Minnesota,+195,-235,-1,+1
341,20151211,/betting-odds/nba-basketball/2882802/odds/,San Antonio,L.A. Lakers,+525,-750,+14½,-14½
342,20151211,/betting-odds/nba-basketball/2882803/odds/,Phoenix,Portland,+110,-130,+4,-4
343,20151212,/betting-odds/nba-basketball/2882804/odds/,Brooklyn,L.A. Clippers,-105,-115,-5½,+5½
344,20151212,/betting-odds/nba-basketball/2882805/odds/,Charlotte,Boston,+100,-120,+2,-2
345,20151212,/betting-odds/nba-basketball/2882806/odds/,Detroit,Indiana,-185,+160,+1,-1
346,20151212,/betting-odds/nba-basketball/2882808/odds/,Houston,L.A. Lakers,+125,-145,+11½,-11½
347,20151212,/betting-odds/nba-basketball/2882809/odds/,Atlanta,San Antonio,+200,-240,-3½,+3½
348,20151212,/betting-odds/nba-basketball/2882807/odds/,Chicago,New Orleans,+260,-320,+6½,-6½
349,20151212,/betting-odds/nba-basketball/2882811/odds/,Milwaukee,Golden State,-650,+475,-9,+9
350,20151212,/betting-odds/nba-basketball/2882810/odds/,Dallas,Washington,+200,-240,+6½,-6½
351,20151212,/betting-odds/nba-basketball/2882812/odds/,Portland,New York,+130,-150,+3,-3
352,20151213,/betting-odds/nba-basketball/2882813/odds/,Phoenix,Minnesota,+115,-135,+5,-5
353,20151213,/betting-odds/nba-basketball/2882815/odds/,Miami,Memphis,+175,-210,+4½,-4½
354,20151213,/betting-odds/nba-basketball/2882814/odds/,Toronto,Philadelphia,+175,-210,+12,-12
355,20151213,/betting-odds/nba-basketball/2882816/odds/,Oklahoma City,Utah,+450,-600,+8½,-8½
356,20151214,/betting-odds/nba-basketball/2882817/odds/,Indiana,Toronto,-130,+110,+5,-5
357,20151214,/betting-odds/nba-basketball/2882818/odds/,Detroit,L.A. Clippers,+120,-140,-1½,+1½
358,20151214,/betting-odds/nba-basketball/2882819/odds/,Brooklyn,Orlando,-,-,-2½,+2½
359,20151214,/betting-odds/nba-basketball/2882820/odds/,Chicago,Philadelphia,+700,-1100,+13,-13
360,20151214,/betting-odds/nba-basketball/2882821/odds/,Atlanta,Miami,+260,-320,+5,-5
361,20151214,/betting-odds/nba-basketball/2882822/odds/,Memphis,Washington,-150,+130,+4,-4
362,20151214,/betting-odds/nba-basketball/2882824/odds/,Dallas,Phoenix,+115,-135,+4,-4
363,20151214,/betting-odds/nba-basketball/2882823/odds/,San Antonio,Utah,+115,-135,+12½,-12½
364,20151214,/betting-odds/nba-basketball/2882825/odds/,Denver,Houston,-155,+135,-5,+5
365,20151214,/betting-odds/nba-basketball/2882826/odds/,Portland,New Orleans,+120,-140,+3,-3
366,20151215,/betting-odds/nba-basketball/2882827/odds/,Boston,Cleveland,-165,+145,-2,+2
367,20151215,/betting-odds/nba-basketball/2882828/odds/,Minnesota,Denver,+360,-450,+5,-5
368,20151215,/betting-odds/nba-basketball/2882829/odds/,Sacramento,Houston,-125,+105,+2½,-2½
369,20151215,/betting-odds/nba-basketball/2882830/odds/,L.A. Lakers,Milwaukee,-250,+210,-2½,+2½
370,20151216,/betting-odds/nba-basketball/2882831/odds/,Indiana,Dallas,+160,-185,+4½,-4½
371,20151216,/betting-odds/nba-basketball/2882832/odds/,Orlando,Charlotte,-225,+185,+1½,-1½
372,20151216,/betting-odds/nba-basketball/2882833/odds/,New York,Minnesota,-190,+165,+5,-5
373,20151216,/betting-odds/nba-basketball/2882834/odds/,Brooklyn,Miami,-140,+120,-5,+4
374,20151216,/betting-odds/nba-basketball/2882835/odds/,Detroit,Boston,+100,-120,+2,-2
375,20151216,/betting-odds/nba-basketball/2882837/odds/,Atlanta,Philadelphia,+220,-260,+13½,-13½
376,20151216,/betting-odds/nba-basketball/2882836/odds/,Oklahoma City,Portland,+210,-250,+9½,-9½
377,20151216,/betting-odds/nba-basketball/2882838/odds/,Chicago,Memphis,+175,-210,+3½,-3½
378,20151216,/betting-odds/nba-basketball/2882839/odds/,San Antonio,Washington,+400,-500,+13,-13
379,20151216,/betting-odds/nba-basketball/2882840/odds/,Utah,New Orleans,+120,-140,+4,-4
380,20151216,/betting-odds/nba-basketball/2882841/odds/,L.A. Clippers,Milwaukee,+165,-190,+11½,-11½
381,20151216,/betting-odds/nba-basketball/2882842/odds/,Golden State,Phoenix,+165,-190,+12½,-12½
382,20151217,/betting-odds/nba-basketball/2882843/odds/,Charlotte,Toronto,-280,+240,-1,+1
383,20151217,/betting-odds/nba-basketball/2882844/odds/,Cleveland,Oklahoma City,+115,-135,+3,-3
384,20151217,/betting-odds/nba-basketball/2882845/odds/,L.A. Lakers,Houston,+100,-120,-6,+6
385,20151218,/betting-odds/nba-basketball/2882848/odds/,Orlando,Portland,+145,-165,+5,-5
386,20151218,/betting-odds/nba-basketball/2882847/odds/,Indiana,Brooklyn,+310,-370,+10½,-10½
387,20151218,/betting-odds/nba-basketball/2882846/odds/,Philadelphia,New York,+160,-185,-6½,+6½
388,20151218,/betting-odds/nba-basketball/2882850/odds/,Boston,Atlanta,+130,-150,+4½,-4½
389,20151218,/betting-odds/nba-basketball/2882849/odds/,Miami,Toronto,+120,-140,+5,-5
390,20151218,/betting-odds/nba-basketball/2882851/odds/,Chicago,Detroit,+195,-235,+4,-4
391,20151218,/betting-odds/nba-basketball/2882853/odds/,Minnesota,Sacramento,-160,+140,-2½,+2½
392,20151218,/betting-odds/nba-basketball/2882852/odds/,San Antonio,L.A. Clippers,+250,-300,+7½,-7½
393,20151218,/betting-odds/nba-basketball/2882854/odds/,Dallas,Memphis,-130,+110,+2½,-2½
394,20151218,/betting-odds/nba-basketball/2882855/odds/,Utah,Denver,+130,-150,+5,-5
395,20151218,/betting-odds/nba-basketball/2882856/odds/,Phoenix,New Orleans,-165,+145,+3½,-3½
396,20151218,/betting-odds/nba-basketball/2882857/odds/,Golden State,Milwaukee,-,-,+18½,-18½
397,20151219,/betting-odds/nba-basketball/2882858/odds/,Oklahoma City,L.A. Lakers,+130,-150,+15½,-15½
398,20151219,/betting-odds/nba-basketball/2882859/odds/,Washington,Charlotte,-165,+145,-1,+1
399,20151219,/betting-odds/nba-basketball/2882860/odds/,New York,Chicago,-165,+145,-3,+3
400,20151219,/betting-odds/nba-basketball/2882861/odds/,Memphis,Indiana,-125,+105,+1,-1
401,20151219,/betting-odds/nba-basketball/2882862/odds/,Houston,L.A. Clippers,-260,+220,+1,-1
402,20151220,/betting-odds/nba-basketball/2882863/odds/,Brooklyn,Minnesota,+125,-145,+1½,-1½
403,20151220,/betting-odds/nba-basketball/2882864/odds/,Miami,Portland,+270,-330,+5½,-5½
404,20151220,/betting-odds/nba-basketball/2882865/odds/,Cleveland,Philadelphia,+210,-250,+16½,-16½
405,20151220,/betting-odds/nba-basketball/2882866/odds/,Phoenix,Milwaukee,+125,-145,+6½,-6½
406,20151220,/betting-odds/nba-basketball/2882867/odds/,Orlando,Atlanta,+145,-165,+1,-1
407,20151220,/betting-odds/nba-basketball/2882868/odds/,Toronto,Sacramento,+245,-290,+5,-5
408,20151220,/betting-odds/nba-basketball/2882869/odds/,Denver,New Orleans,-130,+110,-1,+1
409,20151221,/betting-odds/nba-basketball/2882870/odds/,Washington,Sacramento,+115,-135,+2½,-2½
410,20151221,/betting-odds/nba-basketball/2882871/odds/,Boston,Minnesota,+130,-150,+8½,-8½
411,20151221,/betting-odds/nba-basketball/2882872/odds/,New York,Orlando,+160,-185,+2,-2
412,20151221,/betting-odds/nba-basketball/2882875/odds/,Chicago,Brooklyn,+400,-500,+10,-10
413,20151221,/betting-odds/nba-basketball/2882874/odds/,Atlanta,Portland,+145,-165,+7,-7
414,20151221,/betting-odds/nba-basketball/2882873/odds/,Houston,Charlotte,+130,-150,+2½,-2½
415,20151221,/betting-odds/nba-basketball/2882876/odds/,San Antonio,Indiana,+270,-330,+8½,-8½
416,20151221,/betting-odds/nba-basketball/2882877/odds/,Utah,Phoenix,-135,+115,+4½,-4½
417,20151221,/betting-odds/nba-basketball/2882878/odds/,L.A. Clippers,Oklahoma City,-165,+145,-1½,+1½
418,20151222,/betting-odds/nba-basketball/2882879/odds/,Philadelphia,Memphis,-250,+210,-9½,+9½
419,20151222,/betting-odds/nba-basketball/2882880/odds/,Toronto,Dallas,-160,+140,+4,-4
420,20151222,/betting-odds/nba-basketball/2882881/odds/,Miami,Detroit,+135,-155,+3½,-3½
421,20151222,/betting-odds/nba-basketball/2882882/odds/,Denver,L.A. Lakers,-125,+105,+4½,-4½
422,20151223,/betting-odds/nba-basketball/2882886/odds/,Cleveland,New York,+315,-380,+11,-11
423,20151223,/betting-odds/nba-basketball/2882887/odds/,Charlotte,Boston,+135,-155,+2½,-2½
424,20151223,/betting-odds/nba-basketball/2882885/odds/,Orlando,Houston,-135,+115,+1½,-1½
425,20151223,/betting-odds/nba-basketball/2882884/odds/,Washington,Memphis,-210,+175,+1,-1
426,20151223,/betting-odds/nba-basketball/2882883/odds/,Indiana,Sacramento,+380,-475,+7,-7
427,20151223,/betting-odds/nba-basketball/2882888/odds/,Brooklyn,Dallas,+120,-140,-3,+3
428,20151223,/betting-odds/nba-basketball/2882891/odds/,Minnesota,San Antonio,-155,+135,-10½,+10½
429,20151223,/betting-odds/nba-basketball/2882892/odds/,New Orleans,Portland,-125,+105,+8,-8
430,20151223,/betting-odds/nba-basketball/2882890/odds/,Milwaukee,Philadelphia,+115,-135,+10,-10
431,20151223,/betting-odds/nba-basketball/2882889/odds/,Atlanta,Detroit,-130,+110,+5½,-5½
432,20151223,/betting-odds/nba-basketball/2882893/odds/,Phoenix,Denver,+280,-340,+8½,-8½
433,20151223,/betting-odds/nba-basketball/2882895/odds/,Golden State,Utah,+265,-325,+14,-14
434,20151223,/betting-odds/nba-basketball/2882894/odds/,L.A. Lakers,Oklahoma City,-260,+220,-13,+13
435,20151225,/betting-odds/nba-basketball/2882896/odds/,Miami,New Orleans,+130,-150,+5½,-5½
436,20151225,/betting-odds/nba-basketball/2882897/odds/,Oklahoma City,Chicago,+380,-475,+8½,-8½
437,20151225,/betting-odds/nba-basketball/2882898/odds/,Golden State,Cleveland,+150,-170,+7,-7
438,20151225,/betting-odds/nba-basketball/2882899/odds/,Houston,San Antonio,-175,+155,-6½,+6½
439,20151225,/betting-odds/nba-basketball/2882900/odds/,L.A. Lakers,L.A. Clippers,-155,+135,-12,+12
440,20151226,/betting-odds/nba-basketball/2882901/odds/,Brooklyn,Washington,-135,+115,-2½,+2½
441,20151226,/betting-odds/nba-basketball/2882902/odds/,Milwaukee,Toronto,-135,+115,-2½,+2½
442,20151226,/betting-odds/nba-basketball/2882905/odds/,New Orleans,Houston,-135,+115,+1½,-1½
443,20151226,/betting-odds/nba-basketball/2882903/odds/,Charlotte,Memphis,+125,-145,+3½,-3½
444,20151226,/betting-odds/nba-basketball/2882904/odds/,Orlando,Miami,-130,+110,+3½,-3½
445,20151226,/betting-odds/nba-basketball/2882906/odds/,Detroit,Boston,+105,-125,+1,-1
446,20151226,/betting-odds/nba-basketball/2882907/odds/,Atlanta,New York,+205,-245,+6½,-6½
447,20151226,/betting-odds/nba-basketball/2882908/odds/,Minnesota,Indiana,-185,+160,-4,+4
448,20151226,/betting-odds/nba-basketball/2882909/odds/,San Antonio,Denver,+195,-235,+14½,-14½
449,20151226,/betting-odds/nba-basketball/2882910/odds/,Dallas,Chicago,+100,-120,+3½,-3½
450,20151226,/betting-odds/nba-basketball/2882911/odds/,Phoenix,Philadelphia,+500,-700,+12,-12
451,20151226,/betting-odds/nba-basketball/2882912/odds/,Utah,L.A. Clippers,-145,+125,PK,PK
452,20151226,/betting-odds/nba-basketball/2882913/odds/,Portland,Cleveland,-700,+500,-6,+6
453,20151227,/betting-odds/nba-basketball/2882914/odds/,Memphis,L.A. Lakers,+115,-135,+11,-11
454,20151227,/betting-odds/nba-basketball/2882915/odds/,Boston,New York,+135,-155,+7,-7
455,20151227,/betting-odds/nba-basketball/2882916/odds/,Oklahoma City,Denver,+650,-1000,+16,-16
456,20151227,/betting-odds/nba-basketball/2882917/odds/,Sacramento,Portland,+260,-320,+7,-7
457,20151228,/betting-odds/nba-basketball/2882918/odds/,Orlando,New Orleans,+115,-135,+4½,-4½
458,20151228,/betting-odds/nba-basketball/2882919/odds/,Indiana,Atlanta,-200,+170,+2,-2
459,20151228,/betting-odds/nba-basketball/2882920/odds/,Charlotte,L.A. Lakers,+375,-470,+12½,-12½
460,20151228,/betting-odds/nba-basketball/2882921/odds/,Washington,L.A. Clippers,+180,-220,+1½,-1½
461,20151228,/betting-odds/nba-basketball/2882922/odds/,Miami,Brooklyn,-125,+105,+9½,-9½
462,20151228,/betting-odds/nba-basketball/2882923/odds/,Chicago,Toronto,+110,-130,+2,-2
463,20151228,/betting-odds/nba-basketball/2882924/odds/,San Antonio,Minnesota,+450,-600,+15,-15
464,20151228,/betting-odds/nba-basketball/2882925/odds/,Dallas,Milwaukee,+100,-120,+6½,-6½
465,20151228,/betting-odds/nba-basketball/2882926/odds/,Utah,Philadelphia,+105,-125,+9½,-9½
466,20151228,/betting-odds/nba-basketball/2882927/odds/,Phoenix,Cleveland,-215,+178,-8½,+8½
467,20151228,/betting-odds/nba-basketball/2882928/odds/,Golden State,Sacramento,+500,-700,+13½,-13½
468,20151229,/betting-odds/nba-basketball/2882929/odds/,New York,Detroit,-135,+115,-1,+1
469,20151229,/betting-odds/nba-basketball/2882932/odds/,Memphis,Miami,+135,-155,+4½,-4½
470,20151229,/betting-odds/nba-basketball/2882930/odds/,Oklahoma City,Milwaukee,+220,-260,+13½,-13½
471,20151229,/betting-odds/nba-basketball/2882931/odds/,Houston,Atlanta,-165,+145,+2½,-2½
472,20151229,/betting-odds/nba-basketball/2882933/odds/,Denver,Cleveland,-125,+105,-6,+6
473,20151230,/betting-odds/nba-basketball/2882935/odds/,Orlando,Brooklyn,+325,-400,+7½,-7½
474,20151230,/betting-odds/nba-basketball/2882934/odds/,Charlotte,L.A. Clippers,+120,-140,-2½,+2½
475,20151230,/betting-odds/nba-basketball/2882937/odds/,Boston,L.A. Lakers,+450,-600,+12½,-12½
476,20151230,/betting-odds/nba-basketball/2882936/odds/,Toronto,Washington,+105,-125,+6,-6
477,20151230,/betting-odds/nba-basketball/2882938/odds/,Chicago,Indiana,-145,+125,+3,-3
478,20151230,/betting-odds/nba-basketball/2882939/odds/,Minnesota,Utah,-120,+100,+1,-1
479,20151230,/betting-odds/nba-basketball/2882941/odds/,Dallas,Golden State,-120,+100,-8½,+8½
480,20151230,/betting-odds/nba-basketball/2882940/odds/,San Antonio,Phoenix,+110,-130,+14½,-14½
481,20151230,/betting-odds/nba-basketball/2882942/odds/,Portland,Denver,+110,-130,+7,-7
482,20151230,/betting-odds/nba-basketball/2882943/odds/,Sacramento,Philadelphia,+325,-400,+9,-9
483,20151231,/betting-odds/nba-basketball/2882944/odds/,Indiana,Milwaukee,+250,-300,+6,-6
484,20151231,/betting-odds/nba-basketball/2882945/odds/,Detroit,Minnesota,+130,-150,+7,-7
485,20151231,/betting-odds/nba-basketball/2882946/odds/,Houston,Golden State,+150,-170,+1½,-1½
